Q1,Q2,Q3,Q4,Q5,Q6,Flavor
4,1,2,1,2,2,Belgian Bliss Ice Cream
1,4,4,1,4,2,Banana 'N Strawberries Ice Cream
2,1,4,3,4,1,Splish Splash Ice Cream
1,3,3,3,1,2,Jello Mello Ice Cream
4,4,1,1,1,2,Shooting Star Ice Cream
1,1,1,2,2,4,Ferrero Moments Mousse Ice Cream
2,3,2,1,1,1,Fruit Overload Ice Cream
3,1,3,1,1,4,Mississippi Mud Ice Cream
3,3,1,1,3,3,Chocolate Almond Praline Ice Cream
3,3,3,1,4,3,Mississippi Mud Ice Cream
4,4,1,4,2,4,Roasted Coffee Creme Ice Cream
2,3,2,3,3,1,Ferrero Moments Mousse Ice Cream
2,1,4,1,3,3,Black Currant Ice Cream
3,3,1,2,1,1,Snickers Ice Cream
2,4,2,2,3,3,Cotton Candy Ice Cream
4,2,1,2,3,1,Butterscotch Ribbon Ice Cream
1,2,3,1,1,3,Black Currant Ice Cream
4,3,1,4,3,2,Honey Nut Crunch Ice Cream
3,2,3,2,1,1,Three cheers chocolate Ice Cream
2,1,2,1,1,3,Bavarian Chocolate Ice Cream
2,2,4,1,2,4,Cookie Crumble 'N Cream
3,3,1,1,1,4,Vanilla Ice Cream
3,1,4,4,1,2,Ferrero Moments Mousse Ice Cream
1,3,2,4,4,2,Gold Medal Ribbon Ice Cream
1,2,1,4,3,1,Fresh Very Berry Strawberry Ice Cream
2,1,1,4,4,2,Snickers Ice Cream
3,2,3,4,4,4,Banana 'N Strawberries Ice Cream
1,4,1,1,1,1,Three cheers chocolate Ice Cream
4,4,3,1,2,4,California Pistachio Ice Cream
1,4,4,4,2,1,Hop Scotch Butterscotch Ice Cream
3,2,4,2,2,4,Caramel Milk Cake Ice Cream
1,1,3,2,3,1,Vanilla Ice Cream
4,2,2,1,2,4,Mint Milk Chocolate Chips Ice Cream
1,2,2,2,1,3,Fresh Alphonso Mango Ice Cream
3,3,3,2,2,3,Gold Medal Ribbon Ice Cream
1,3,1,3,1,3,Snickers Ice Cream
2,1,4,1,1,1,Three cheers chocolate Ice Cream
4,2,2,4,3,1,Mint Milk Chocolate Chips Ice Cream
3,1,2,1,1,2,Caramel Milk Cake Ice Cream
2,1,4,4,2,4,Cookie Crumble 'N Cream
3,3,3,4,4,4,Dutch Chocolate Ice Cream
2,2,2,4,3,3,Shooting Star Ice Cream
1,2,3,2,1,3,Belgian Bliss Ice Cream
2,3,2,2,1,2,Ferrero Moments Mousse Ice Cream
4,3,1,4,4,4,Fruit Overload Ice Cream
3,3,2,2,3,4,Fruit Overload Ice Cream
4,4,2,4,2,3,Banana 'N Strawberries Ice Cream
2,4,3,1,2,3,Ferrero Moments Mousse Ice Cream
3,3,3,2,4,3,Honey Nut Crunch Ice Cream
1,1,4,2,3,2,Jello Mello Ice Cream
4,1,3,3,4,1,Ferrero Moments Mousse Ice Cream
3,3,4,4,4,2,Butterscotch Ribbon Ice Cream
2,4,2,1,1,1,Fresh Very Berry Strawberry Ice Cream
1,3,3,1,1,1,Black Currant Ice Cream
1,1,3,4,2,3,Fresh Alphonso Mango Ice Cream
3,1,4,1,2,1,Chocolate Almond Praline Ice Cream
4,4,3,2,2,4,Roasted Californian Almond Ice Cream
4,4,1,3,4,2,Naughty Nutella Ice Cream
1,1,1,1,1,2,Banana 'N Strawberries Ice Cream
3,1,2,4,4,2,Three cheers chocolate Ice Cream
1,2,1,3,3,4,Roasted Californian Almond Ice Cream
3,4,1,1,2,2,Mint Milk Chocolate Chips Ice Cream
3,2,1,1,3,3,Bavarian Chocolate Ice Cream
1,4,1,4,2,2,Shooting Star Ice Cream
4,1,1,1,1,4,Hop Scotch Butterscotch Ice Cream
3,2,3,2,4,1,Cotton Candy Ice Cream
3,4,1,1,2,1,Caramel Milk Cake Ice Cream
3,1,2,4,2,2,Jello Mello Ice Cream
1,2,3,3,1,1,Roasted Coffee Creme Ice Cream
1,3,1,4,1,1,Honey Nut Crunch Ice Cream
1,2,2,2,2,2,Mississippi Mud Ice Cream
2,2,4,3,3,2,Pralines 'N Cream Ice Cream
4,3,4,1,4,2,Caramel Milk Cake Ice Cream
1,3,3,4,1,3,Fresh Very Berry Strawberry Ice Cream
4,2,4,1,1,2,Gold Medal Ribbon Ice Cream
2,1,3,3,2,1,California Pistachio Ice Cream
1,3,2,1,1,3,Mississippi Mud Ice Cream
1,4,3,2,4,2,Roasted Californian Almond Ice Cream
3,4,4,1,4,3,Black Currant Ice Cream
2,3,4,3,2,4,Roasted Californian Almond Ice Cream
3,1,2,4,1,3,Splish Splash Ice Cream
4,1,4,1,3,2,Black Currant Ice Cream
3,3,3,2,3,3,Bavarian Chocolate Ice Cream
4,1,1,3,1,3,Vanilla Ice Cream
2,2,4,3,3,1,Dutch Chocolate Ice Cream
2,2,3,3,3,4,Three cheers chocolate Ice Cream
2,2,4,2,1,1,Mississippi Mud Ice Cream
4,2,2,2,3,2,Splish Splash Ice Cream
3,1,3,2,1,2,Roasted Coffee Creme Ice Cream
4,1,3,3,3,2,California Pistachio Ice Cream
3,1,1,2,1,3,Banana 'N Strawberries Ice Cream
1,3,2,2,3,1,Dutch Chocolate Ice Cream
1,4,3,1,2,3,Naughty Nutella Ice Cream
4,1,2,3,3,2,Mint Milk Chocolate Chips Ice Cream
1,1,3,4,2,3,Banana 'N Strawberries Ice Cream
3,2,2,4,2,1,Fruit Overload Ice Cream
4,4,4,2,1,3,Hop Scotch Butterscotch Ice Cream
2,4,4,2,3,2,Ferrero Moments Mousse Ice Cream
3,4,2,4,2,1,Naughty Nutella Ice Cream
3,4,2,4,2,4,Fresh Alphonso Mango Ice Cream
3,3,4,2,2,1,Mint Milk Chocolate Chips Ice Cream
2,3,1,4,1,4,Shooting Star Ice Cream
1,4,3,3,4,3,Fruit Overload Ice Cream
3,3,3,1,4,3,Black Currant Ice Cream
1,1,3,2,3,2,Three cheers chocolate Ice Cream
4,2,4,3,3,4,Hop Scotch Butterscotch Ice Cream
4,1,3,4,3,1,Bavarian Chocolate Ice Cream
3,1,2,4,4,1,Mississippi Mud Ice Cream
1,4,1,2,3,2,Chocolate Almond Praline Ice Cream
4,2,4,1,3,2,Chocolate Mousse Royale Ice Cream
3,2,4,1,4,3,Shooting Star Ice Cream
2,2,1,3,4,2,California Pistachio Ice Cream
3,1,4,3,1,2,Naughty Nutella Ice Cream
3,1,3,1,2,3,Bavarian Chocolate Ice Cream
4,4,4,3,2,2,Belgian Bliss Ice Cream
3,2,2,2,2,3,Jello Mello Ice Cream
1,2,1,1,4,2,Mint Milk Chocolate Chips Ice Cream
4,4,4,1,2,4,Mint Milk Chocolate Chips Ice Cream
2,4,2,2,2,3,Honey Nut Crunch Ice Cream
1,4,3,4,3,3,Fresh Very Berry Strawberry Ice Cream
3,3,4,4,2,2,Splish Splash Ice Cream
2,3,4,1,1,4,Honey Nut Crunch Ice Cream
1,3,2,2,1,3,Three cheers chocolate Ice Cream
3,2,4,2,2,1,Vanilla Ice Cream
1,4,1,1,3,2,California Pistachio Ice Cream
4,4,3,2,1,1,Cookie Crumble 'N Cream
4,1,3,3,2,3,Shooting Star Ice Cream
4,4,4,3,1,1,Fresh Alphonso Mango Ice Cream
1,3,2,2,4,3,Chocolate Almond Praline Ice Cream
1,3,1,3,4,1,Vanilla Ice Cream
4,2,1,3,1,4,Chocolate Mousse Royale Ice Cream
2,1,3,4,3,3,Chocolate Almond Praline Ice Cream
4,2,2,4,1,4,Fresh Alphonso Mango Ice Cream
2,4,4,3,3,1,Cotton Candy Ice Cream
1,3,3,1,1,3,Splish Splash Ice Cream
1,2,4,3,2,3,Caramel Milk Cake Ice Cream
2,4,1,1,2,1,Fresh Alphonso Mango Ice Cream
2,1,4,4,1,2,Roasted Californian Almond Ice Cream
1,2,2,4,2,4,Fresh Alphonso Mango Ice Cream
2,4,2,1,2,4,Three cheers chocolate Ice Cream
2,4,1,1,4,4,Jello Mello Ice Cream
4,1,4,4,3,2,Banana 'N Strawberries Ice Cream
1,4,4,2,2,2,Fresh Alphonso Mango Ice Cream
3,1,2,4,3,2,Fruit Overload Ice Cream
1,3,1,4,3,1,Black Currant Ice Cream
4,2,3,1,2,4,Fresh Very Berry Strawberry Ice Cream
2,4,2,2,4,2,Pralines 'N Cream Ice Cream
4,1,3,1,3,4,Gold Medal Ribbon Ice Cream
3,4,2,2,2,2,Splish Splash Ice Cream
3,4,2,4,2,3,Chocolate Almond Praline Ice Cream
4,3,4,4,2,3,Honey Nut Crunch Ice Cream
3,4,3,4,1,2,Roasted Coffee Creme Ice Cream
1,4,1,4,3,1,Vanilla Ice Cream
3,4,4,2,4,2,Roasted Coffee Creme Ice Cream
1,1,4,2,1,2,Brown Biscuit Boba Ice Cream
1,1,1,1,2,3,Jello Mello Ice Cream
1,4,2,3,3,3,Shooting Star Ice Cream
4,4,1,2,1,3,Mint Milk Chocolate Chips Ice Cream
2,4,2,1,3,3,Fruit Overload Ice Cream
1,3,3,1,2,1,Fresh Very Berry Strawberry Ice Cream
2,2,1,4,2,1,Butterscotch Ribbon Ice Cream
2,4,1,3,4,2,Three cheers chocolate Ice Cream
1,4,4,1,1,4,Cookie Crumble 'N Cream
1,3,1,3,1,1,Mint Milk Chocolate Chips Ice Cream
3,1,4,3,1,2,Naughty Nutella Ice Cream
1,1,4,1,4,2,Shooting Star Ice Cream
1,4,3,1,4,1,Caramel Milk Cake Ice Cream
4,1,4,1,3,1,Shooting Star Ice Cream
2,1,4,3,2,2,Banana 'N Strawberries Ice Cream
4,3,2,4,1,1,Jello Mello Ice Cream
1,4,4,1,4,1,Snickers Ice Cream
2,3,1,2,4,1,Naughty Nutella Ice Cream
4,2,3,2,2,4,California Pistachio Ice Cream
3,1,2,4,1,1,Cotton Candy Ice Cream
2,1,1,4,3,4,Fresh Alphonso Mango Ice Cream
3,4,1,3,1,1,Bavarian Chocolate Ice Cream
4,2,1,1,4,2,Shooting Star Ice Cream
1,2,3,1,2,3,Snickers Ice Cream
4,1,3,2,2,3,Fresh Alphonso Mango Ice Cream
2,4,1,4,2,4,Jello Mello Ice Cream
3,4,4,4,3,2,Chocolate Mousse Royale Ice Cream
1,4,1,1,2,4,Butterscotch Ribbon Ice Cream
1,1,3,4,3,3,Mint Milk Chocolate Chips Ice Cream
4,3,3,4,2,2,Splish Splash Ice Cream
2,2,3,1,4,4,California Pistachio Ice Cream
3,2,2,3,3,4,California Pistachio Ice Cream
2,4,1,3,4,2,Jello Mello Ice Cream
4,2,2,1,2,3,Hop Scotch Butterscotch Ice Cream
4,2,3,4,3,1,Banana 'N Strawberries Ice Cream
1,1,2,1,1,2,Cotton Candy Ice Cream
3,2,3,3,4,2,Fruit Overload Ice Cream
2,4,3,1,3,1,Bavarian Chocolate Ice Cream
1,3,1,1,2,4,Chocolate Almond Praline Ice Cream
3,4,4,1,4,4,Banana 'N Strawberries Ice Cream
4,3,2,1,1,4,Cotton Candy Ice Cream
3,1,2,4,2,3,Splish Splash Ice Cream
1,3,4,4,2,2,Chocolate Almond Praline Ice Cream
4,4,2,2,2,1,Chocolate Mousse Royale Ice Cream
4,4,3,2,4,1,Jello Mello Ice Cream
2,3,4,3,3,4,Ferrero Moments Mousse Ice Cream
3,3,2,1,1,4,Caramel Milk Cake Ice Cream
2,4,2,4,3,2,Cotton Candy Ice Cream
1,4,3,4,2,1,California Pistachio Ice Cream
2,4,4,1,1,2,Caramel Milk Cake Ice Cream
2,1,2,2,1,2,Fresh Alphonso Mango Ice Cream
1,2,4,1,4,4,Splish Splash Ice Cream
4,2,2,4,4,2,Bavarian Chocolate Ice Cream
1,3,2,2,2,1,Chocolate Almond Praline Ice Cream
4,4,4,1,2,3,Shooting Star Ice Cream
2,4,1,3,2,4,Honey Nut Crunch Ice Cream
3,4,4,2,3,3,Naughty Nutella Ice Cream
1,2,4,2,4,1,Roasted Coffee Creme Ice Cream
3,4,4,4,2,1,Belgian Bliss Ice Cream
2,4,1,3,4,4,Caramel Milk Cake Ice Cream
1,1,3,2,1,3,Three cheers chocolate Ice Cream
3,2,1,1,1,1,Dutch Chocolate Ice Cream
4,4,1,3,3,2,Naughty Nutella Ice Cream
3,4,1,4,2,2,Banana 'N Strawberries Ice Cream
3,1,4,1,3,1,Roasted Coffee Creme Ice Cream
1,2,3,3,4,1,Mint Milk Chocolate Chips Ice Cream
2,2,1,3,2,3,Mississippi Mud Ice Cream
1,2,2,2,2,2,Ferrero Moments Mousse Ice Cream
3,4,1,4,4,3,Chocolate Almond Praline Ice Cream
2,3,3,4,3,3,Gold Medal Ribbon Ice Cream
4,4,3,4,1,3,Gold Medal Ribbon Ice Cream
3,4,4,4,1,4,Cotton Candy Ice Cream
4,2,1,2,1,4,Butterscotch Ribbon Ice Cream
2,2,3,1,2,1,Chocolate Almond Praline Ice Cream
2,3,4,3,2,4,Fresh Alphonso Mango Ice Cream
4,4,2,1,3,3,Caramel Milk Cake Ice Cream
1,2,4,2,3,4,Splish Splash Ice Cream
1,2,2,4,4,1,Banana 'N Strawberries Ice Cream
4,4,4,2,1,3,Honey Nut Crunch Ice Cream
2,1,4,2,1,3,Naughty Nutella Ice Cream
4,2,3,4,2,4,Naughty Nutella Ice Cream
2,4,2,1,3,4,Chocolate Almond Praline Ice Cream
2,3,4,3,4,1,Mississippi Mud Ice Cream
2,3,3,1,3,2,Fruit Overload Ice Cream
1,1,3,1,4,2,Black Currant Ice Cream
2,1,3,1,3,2,Gold Medal Ribbon Ice Cream
4,2,4,4,1,3,Chocolate Mousse Royale Ice Cream
4,1,3,3,3,4,Caramel Milk Cake Ice Cream
4,3,2,4,4,4,Snickers Ice Cream
2,1,4,2,3,4,Fruit Overload Ice Cream
3,4,3,2,2,1,Cookie Crumble 'N Cream
3,2,2,1,3,4,Cookie Crumble 'N Cream
1,4,3,3,2,2,Mint Milk Chocolate Chips Ice Cream
3,2,1,3,1,1,Snickers Ice Cream
4,2,3,1,3,3,Shooting Star Ice Cream
4,4,1,4,4,3,Bavarian Chocolate Ice Cream
3,4,3,4,1,2,Gold Medal Ribbon Ice Cream
4,2,2,1,3,2,Black Currant Ice Cream
3,1,4,1,2,2,Fruit Overload Ice Cream
4,4,1,4,4,2,Chocolate Almond Praline Ice Cream
3,2,2,3,2,1,Splish Splash Ice Cream
4,3,2,2,2,1,Gold Medal Ribbon Ice Cream
3,2,4,1,3,2,Fruit Overload Ice Cream
2,2,1,1,3,4,Butterscotch Ribbon Ice Cream
4,4,3,4,4,1,Honey Nut Crunch Ice Cream
4,1,3,4,4,3,Chocolate Almond Praline Ice Cream
1,1,2,4,1,1,Dutch Chocolate Ice Cream
4,4,4,2,1,4,Chocolate Almond Praline Ice Cream
1,4,1,3,4,1,Splish Splash Ice Cream
2,4,2,2,4,3,Fruit Overload Ice Cream
2,3,3,4,1,3,Ferrero Moments Mousse Ice Cream
1,1,2,4,2,1,Gold Medal Ribbon Ice Cream
3,4,2,2,2,1,Mint Milk Chocolate Chips Ice Cream
4,2,4,3,4,4,Fresh Alphonso Mango Ice Cream
4,4,1,4,4,1,Ferrero Moments Mousse Ice Cream
3,3,4,3,3,4,Ferrero Moments Mousse Ice Cream
3,1,3,2,4,4,Splish Splash Ice Cream
3,4,1,3,1,2,Honey Nut Crunch Ice Cream
2,1,2,2,1,2,Honey Nut Crunch Ice Cream
3,1,4,1,2,4,Ferrero Moments Mousse Ice Cream
1,3,3,2,1,1,Three cheers chocolate Ice Cream
3,4,2,3,1,4,Bavarian Chocolate Ice Cream
4,3,3,4,2,4,Gold Medal Ribbon Ice Cream
3,1,2,1,1,2,Caramel Milk Cake Ice Cream
2,1,1,3,2,4,Naughty Nutella Ice Cream
1,3,3,2,3,3,Splish Splash Ice Cream
3,1,2,3,1,1,Three cheers chocolate Ice Cream
1,2,4,3,3,1,Belgian Bliss Ice Cream
2,3,1,2,2,4,Fresh Very Berry Strawberry Ice Cream
1,3,4,1,3,4,Roasted Coffee Creme Ice Cream
4,1,3,1,4,2,Butterscotch Ribbon Ice Cream
3,4,4,4,3,4,Snickers Ice Cream
1,4,1,3,3,1,Ferrero Moments Mousse Ice Cream
2,1,1,4,2,4,Snickers Ice Cream
3,2,4,2,2,2,Vanilla Ice Cream
4,3,1,1,3,4,Vanilla Ice Cream
2,2,3,1,4,4,Bavarian Chocolate Ice Cream
2,4,2,2,3,4,Mississippi Mud Ice Cream
2,1,1,4,3,1,Bavarian Chocolate Ice Cream
2,3,2,1,1,3,Bavarian Chocolate Ice Cream
4,1,1,1,2,4,Belgian Bliss Ice Cream
3,1,3,1,3,1,Hop Scotch Butterscotch Ice Cream
3,4,1,3,3,4,Three cheers chocolate Ice Cream
4,3,4,4,2,2,Bavarian Chocolate Ice Cream
1,3,1,3,4,4,Bavarian Chocolate Ice Cream
4,2,1,4,1,4,Jello Mello Ice Cream
1,2,4,2,3,4,Cookie Crumble 'N Cream
4,1,1,3,1,4,Cookie Crumble 'N Cream
3,2,2,2,1,4,Bavarian Chocolate Ice Cream
2,2,1,2,3,4,Gold Medal Ribbon Ice Cream
1,4,4,3,4,3,Roasted Californian Almond Ice Cream
4,4,2,2,4,2,Roasted Coffee Creme Ice Cream
2,1,2,4,3,3,Banana 'N Strawberries Ice Cream
4,3,4,4,1,2,Fresh Very Berry Strawberry Ice Cream
3,3,1,1,2,2,Banana 'N Strawberries Ice Cream
3,3,4,3,4,3,Dutch Chocolate Ice Cream
4,2,2,1,2,3,Ferrero Moments Mousse Ice Cream
3,3,3,1,1,4,Honey Nut Crunch Ice Cream
1,1,2,3,3,2,Jello Mello Ice Cream
3,2,1,3,1,4,Three cheers chocolate Ice Cream
1,1,1,4,2,3,Banana 'N Strawberries Ice Cream
2,3,3,3,1,4,Three cheers chocolate Ice Cream
3,1,3,3,4,2,Brown Biscuit Boba Ice Cream
1,1,4,1,2,1,Fresh Alphonso Mango Ice Cream
1,4,1,1,2,4,Honey Nut Crunch Ice Cream
1,3,4,2,3,4,Fresh Very Berry Strawberry Ice Cream
2,4,1,3,2,1,Splish Splash Ice Cream
4,4,3,1,1,3,Caramel Milk Cake Ice Cream
1,3,4,3,2,2,Black Currant Ice Cream
1,3,4,3,2,4,Naughty Nutella Ice Cream
3,3,1,1,1,1,Chocolate Mousse Royale Ice Cream
4,2,3,1,4,2,Cookie Crumble 'N Cream
2,2,4,3,3,4,Chocolate Almond Praline Ice Cream
4,3,1,1,4,4,Hop Scotch Butterscotch Ice Cream
4,1,2,3,2,4,Pralines 'N Cream Ice Cream
2,3,2,3,2,1,Naughty Nutella Ice Cream
2,3,3,1,3,2,Chocolate Mousse Royale Ice Cream
2,1,3,2,2,4,Fresh Very Berry Strawberry Ice Cream
3,4,4,1,1,3,Dutch Chocolate Ice Cream
1,3,2,2,2,4,Brown Biscuit Boba Ice Cream
2,1,2,1,4,1,Mississippi Mud Ice Cream
1,1,1,2,4,4,Chocolate Mousse Royale Ice Cream
1,1,4,4,3,4,Fresh Very Berry Strawberry Ice Cream
4,3,3,4,3,1,Belgian Bliss Ice Cream
1,2,4,3,3,4,Caramel Milk Cake Ice Cream
4,1,2,3,1,1,Belgian Bliss Ice Cream
1,1,3,4,4,1,Roasted Californian Almond Ice Cream
4,4,4,1,2,3,Roasted Californian Almond Ice Cream
4,4,4,3,3,1,Snickers Ice Cream
4,4,1,3,3,1,Vanilla Ice Cream
4,1,2,4,3,4,Fresh Alphonso Mango Ice Cream
1,4,1,4,3,4,Chocolate Almond Praline Ice Cream
1,3,1,1,3,2,Fresh Very Berry Strawberry Ice Cream
4,2,4,3,2,3,Hop Scotch Butterscotch Ice Cream
1,1,3,1,1,4,Cotton Candy Ice Cream
1,1,2,4,2,4,Hop Scotch Butterscotch Ice Cream
3,3,1,4,4,4,Naughty Nutella Ice Cream
4,4,4,3,2,4,Banana 'N Strawberries Ice Cream
2,3,1,3,1,2,Roasted Californian Almond Ice Cream
2,3,1,1,4,2,Dutch Chocolate Ice Cream
3,3,1,1,1,3,Roasted Californian Almond Ice Cream
2,2,1,3,2,2,Naughty Nutella Ice Cream
1,1,4,2,1,2,Three cheers chocolate Ice Cream
3,1,1,2,3,4,Ferrero Moments Mousse Ice Cream
1,1,1,4,3,2,Banana 'N Strawberries Ice Cream
1,1,4,3,3,3,Naughty Nutella Ice Cream
4,1,2,1,3,1,Banana 'N Strawberries Ice Cream
2,2,3,3,1,3,Jello Mello Ice Cream
1,4,4,3,1,1,Banana 'N Strawberries Ice Cream
3,2,3,3,4,1,Chocolate Almond Praline Ice Cream
1,4,2,1,3,2,Pralines 'N Cream Ice Cream
2,3,3,2,2,2,Bavarian Chocolate Ice Cream
4,3,4,1,1,2,Dutch Chocolate Ice Cream
1,4,1,3,4,1,Snickers Ice Cream
2,3,1,3,2,3,Roasted Californian Almond Ice Cream
1,3,4,3,2,2,Fresh Alphonso Mango Ice Cream
2,4,3,3,4,4,Brown Biscuit Boba Ice Cream
2,1,2,4,2,3,Cookie Crumble 'N Cream
2,3,2,1,1,3,Bavarian Chocolate Ice Cream
4,3,2,4,3,3,Fresh Alphonso Mango Ice Cream
2,3,1,1,4,4,Roasted Californian Almond Ice Cream
4,2,2,3,2,1,Pralines 'N Cream Ice Cream
2,2,2,4,4,2,Mint Milk Chocolate Chips Ice Cream
3,1,2,1,2,4,Roasted Californian Almond Ice Cream
1,4,4,4,3,1,Snickers Ice Cream
1,3,2,3,3,2,Cotton Candy Ice Cream
1,2,2,2,2,3,California Pistachio Ice Cream
1,2,3,4,2,1,Chocolate Almond Praline Ice Cream
1,2,1,2,4,4,Chocolate Mousse Royale Ice Cream
2,1,1,2,2,4,Fruit Overload Ice Cream
4,4,4,4,1,4,Black Currant Ice Cream
2,3,1,4,3,4,Cotton Candy Ice Cream
1,3,4,2,3,3,Mint Milk Chocolate Chips Ice Cream
4,1,1,2,1,2,Mississippi Mud Ice Cream
4,2,1,3,2,2,Brown Biscuit Boba Ice Cream
3,4,4,3,3,3,Shooting Star Ice Cream
1,4,1,3,1,1,Butterscotch Ribbon Ice Cream
3,4,3,3,1,2,California Pistachio Ice Cream
1,1,1,1,2,3,Mint Milk Chocolate Chips Ice Cream
4,2,2,4,4,1,Hop Scotch Butterscotch Ice Cream
1,3,2,1,2,4,Splish Splash Ice Cream
3,2,2,3,1,4,Ferrero Moments Mousse Ice Cream
3,4,4,2,4,4,Naughty Nutella Ice Cream
1,1,3,2,4,4,Snickers Ice Cream
3,2,1,1,3,4,Chocolate Almond Praline Ice Cream
2,2,4,2,1,2,Chocolate Mousse Royale Ice Cream
3,2,3,1,1,4,Gold Medal Ribbon Ice Cream
1,3,1,4,2,2,Vanilla Ice Cream
3,2,4,1,1,2,California Pistachio Ice Cream
4,3,2,1,4,2,California Pistachio Ice Cream
2,1,2,3,3,2,Brown Biscuit Boba Ice Cream
1,4,1,4,3,2,Three cheers chocolate Ice Cream
3,3,4,4,3,4,Vanilla Ice Cream
3,2,3,4,3,1,Fruit Overload Ice Cream
1,4,3,4,2,1,Banana 'N Strawberries Ice Cream
2,1,2,3,2,2,Dutch Chocolate Ice Cream
4,1,3,4,1,2,Cookie Crumble 'N Cream
4,3,3,4,2,1,Belgian Bliss Ice Cream
3,1,1,1,2,2,Mint Milk Chocolate Chips Ice Cream
2,1,1,4,4,2,Chocolate Almond Praline Ice Cream
4,4,2,3,4,4,Hop Scotch Butterscotch Ice Cream
4,3,1,3,3,1,Belgian Bliss Ice Cream
1,4,4,1,3,1,Chocolate Almond Praline Ice Cream
3,3,3,4,3,1,Mississippi Mud Ice Cream
2,3,1,4,1,3,Mississippi Mud Ice Cream
4,4,2,4,4,1,Three cheers chocolate Ice Cream
1,2,4,4,2,1,Fresh Very Berry Strawberry Ice Cream
2,4,4,1,3,4,Roasted Californian Almond Ice Cream
3,3,4,2,3,3,Dutch Chocolate Ice Cream
3,4,4,1,2,3,Naughty Nutella Ice Cream
1,3,2,4,4,3,Jello Mello Ice Cream
1,1,2,3,3,4,Fruit Overload Ice Cream
2,4,2,3,2,3,Belgian Bliss Ice Cream
3,4,2,4,3,3,Snickers Ice Cream
2,4,4,4,4,1,Mississippi Mud Ice Cream
2,3,3,2,4,4,Mint Milk Chocolate Chips Ice Cream
2,2,2,3,3,2,Pralines 'N Cream Ice Cream
3,3,1,4,4,4,Chocolate Mousse Royale Ice Cream
4,1,2,1,3,1,Hop Scotch Butterscotch Ice Cream
3,2,2,2,2,2,Butterscotch Ribbon Ice Cream
1,3,1,4,1,3,Roasted Californian Almond Ice Cream
2,1,4,2,2,3,Snickers Ice Cream
4,4,4,2,4,1,Dutch Chocolate Ice Cream
4,4,4,2,4,2,Naughty Nutella Ice Cream
1,3,1,3,3,3,Fruit Overload Ice Cream
1,3,4,2,1,1,Roasted Coffee Creme Ice Cream
1,2,3,4,1,1,Fresh Very Berry Strawberry Ice Cream
4,2,1,2,3,4,Bavarian Chocolate Ice Cream
1,1,4,1,4,3,Naughty Nutella Ice Cream
1,4,4,3,1,1,Mint Milk Chocolate Chips Ice Cream
4,1,4,2,2,3,Chocolate Almond Praline Ice Cream
3,3,1,3,1,1,Chocolate Almond Praline Ice Cream
3,3,1,3,2,4,Caramel Milk Cake Ice Cream
1,2,3,2,1,1,Black Currant Ice Cream
4,1,2,2,2,2,Caramel Milk Cake Ice Cream
1,2,3,2,2,1,Vanilla Ice Cream
3,4,2,1,1,4,Butterscotch Ribbon Ice Cream
1,1,4,4,4,1,Fruit Overload Ice Cream
2,4,3,1,4,3,Three cheers chocolate Ice Cream
4,3,2,2,4,2,Chocolate Mousse Royale Ice Cream
1,4,3,3,2,1,Fresh Alphonso Mango Ice Cream
2,1,1,1,1,3,Fresh Alphonso Mango Ice Cream
1,4,2,1,2,3,Caramel Milk Cake Ice Cream
2,2,2,1,1,3,Bavarian Chocolate Ice Cream
3,1,4,1,2,3,Mississippi Mud Ice Cream
1,2,3,4,3,2,Shooting Star Ice Cream
4,2,2,1,3,4,California Pistachio Ice Cream
4,2,3,1,2,2,Brown Biscuit Boba Ice Cream
2,1,1,2,3,3,California Pistachio Ice Cream
1,1,2,3,1,3,Belgian Bliss Ice Cream
1,3,3,3,2,3,Belgian Bliss Ice Cream
1,3,4,1,2,3,Cookie Crumble 'N Cream
2,3,1,4,4,4,Fruit Overload Ice Cream
3,2,1,1,2,1,Belgian Bliss Ice Cream
3,4,3,4,2,2,Belgian Bliss Ice Cream
1,1,3,1,2,3,Belgian Bliss Ice Cream
2,3,4,1,4,2,Fruit Overload Ice Cream
2,1,3,4,3,1,Caramel Milk Cake Ice Cream
2,3,1,3,4,4,Chocolate Almond Praline Ice Cream
2,2,2,1,2,4,Three cheers chocolate Ice Cream
1,3,4,1,1,4,Three cheers chocolate Ice Cream
4,3,4,3,4,1,Gold Medal Ribbon Ice Cream
2,1,3,4,4,3,Mississippi Mud Ice Cream
2,4,2,3,1,1,Fresh Very Berry Strawberry Ice Cream
2,3,1,1,1,3,Cotton Candy Ice Cream
2,2,4,2,4,2,Fresh Alphonso Mango Ice Cream
2,3,1,3,3,1,Shooting Star Ice Cream
2,2,3,4,4,2,Belgian Bliss Ice Cream
2,3,1,3,3,1,Brown Biscuit Boba Ice Cream
3,4,4,1,3,3,Naughty Nutella Ice Cream
4,4,1,3,4,4,Pralines 'N Cream Ice Cream
2,3,3,4,2,2,Vanilla Ice Cream
2,3,3,4,4,2,Pralines 'N Cream Ice Cream
3,1,4,4,4,4,Roasted Californian Almond Ice Cream
3,3,1,1,2,1,Belgian Bliss Ice Cream
1,3,3,3,1,3,Pralines 'N Cream Ice Cream
1,4,4,3,3,3,Banana 'N Strawberries Ice Cream
3,3,1,4,4,3,Belgian Bliss Ice Cream
2,1,3,3,4,2,Vanilla Ice Cream
1,4,4,4,1,3,Belgian Bliss Ice Cream
